1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
389	-0.379085	19.675493	256.338610	0.012565	8.7
390	-0.365577	18.695825	262.664885	0.011764	9.3
391	-0.397033	17.716155	269.311332	0.011797	8.3
392	-0.381058	18.715900	262.532121	0.011046	10.6
393	-0.348322	19.490866	257.507442	0.011653	8.2
394	-0.337965	18.511194	263.892290	0.010922	9.9
395	-0.339189	19.511188	257.378269	0.011011	8.0
396	-0.320766	20.511109	251.178530	0.011355	10.6
397	-0.379982	21.498772	245.341192	0.011435	7.9
398	-0.362283	22.497860	239.706032	0.011862	10.2
399	-0.356846	23.284210	235.449595	0.011195	7.9
400	-0.342369	24.284168	230.250438	0.012053	10.3
401	-0.347315	23.304826	235.340036	0.011752	8.2
402	-0.353995	22.932756	237.333148	0.011260	8.3
403	-0.340376	23.915817	232.138701	0.011716	9.6
404	-0.325747	24.808346	227.615716	0.011005	8.2
405	-0.351422	23.828674	232.589959	0.011281	9.5
406	-0.348831	24.828462	227.515806	0.010820	7.9
407	-0.388810	23.848789	232.485638	0.012766	10.4
408	-0.366136	24.848789	227.414934	0.012436	7.9
409	-0.388231	25.829889	222.650528	0.012445	9.7
410	-0.377962	24.850224	227.407820	0.009841	8.4
411	-0.347200	25.850204	222.553981	0.011352	10.4
412	-0.326674	24.893231	227.194712	0.011184	8.0
413	-0.367085	23.913669	232.149802	0.011028	10.3
414	-0.344350	22.942619	237.279880	0.011762	8.5
415	-0.333228	21.962947	242.690508	0.011094	9.9
416	-0.360733	22.962678	237.171614	0.011035	9.9
417	-0.292486	23.962586	231.897234	0.009462	9.4
418	-0.308211	22.983902	237.057174	0.010603	8.2
419	-0.348489	23.983902	231.787352	0.010116	8.9
420	-0.352039	24.982944	226.751454	0.011173	9.4
421	-0.354032	25.188511	225.742274	0.011875	8.5
422	-0.339660	24.208838	230.634094	0.011848	9.7
423	-0.377433	23.229166	235.742620	0.011881	8.7
424	-0.343057	22.636713	238.943281	0.010985	10.0
425	-0.325337	23.636690	233.590338	0.011422	8.5
426	-0.368091	22.657017	238.832154	0.010577	9.9
427	-0.373181	23.657017	233.484010	0.012094	8.2
428	-0.336500	22.678524	238.714557	0.011568	11.2
429	-0.340873	21.698851	244.191568	0.011367	8.1
430	-0.359204	20.721563	249.911523	0.011133	10.6
431	-0.367781	19.742032	255.919967	0.011622	8.2
432	-0.374181	20.742010	249.789108	0.011616	10.2
433	-0.340834	19.762429	255.791904	0.011709	8.1
434	-0.311262	20.762429	249.666976	0.010040	8.8
435	-0.392188	21.762429	243.828510	0.010941	9.7
436	-0.368919	20.782757	249.545512	0.011055	8.8
437	-0.358080	20.864059	249.060882	0.011358	9.4
438	-0.362798	21.138780	247.437145	0.010947	8.4
439	-0.348187	22.138779	241.701311	0.011533	9.8
440	-0.343548	21.451183	245.616227	0.011802	8.3
441	-0.332470	22.451087	239.964064	0.011906	9.9
442	-0.363179	23.451087	234.565679	0.010546	7.9
443	-0.357046	22.487784	239.761571	0.012373	10.4
444	-0.331225	23.487784	234.372191	0.010864	10.8
445	-0.319425	24.487784	229.219770	0.010724	10.9
446	-0.364629	25.478083	224.335834	0.010762	7.9
447	-0.332873	25.834215	222.629959	0.010738	10.1
448	-0.402777	24.854543	227.386400	0.013252	8.6
449	-0.361505	23.874870	232.350519	0.012262	11.5
450	-0.345498	24.874870	227.285644	0.011596	8.1
451	-0.346797	23.899815	232.221433	0.012142	10.3
452	-0.348540	22.920921	237.397103	0.011196	7.9
453	-0.331993	21.941249	242.813137	0.011477	10.7
454	-0.354463	20.964655	248.463841	0.011587	8.1
455	-0.372789	19.990691	254.367494	0.012313	9.0
456	-0.365701	19.011759	260.590880	0.012246	9.5
457	-0.360446	18.032086	267.131491	0.010944	9.8
458	-0.357021	19.032086	260.458557	0.010891	8.3
459	-0.360920	18.052427	266.992354	0.011273	8.7
460	-0.358764	17.083288	273.786744	0.011377	9.3
461	-0.344832	18.082381	266.787719	0.012385	7.8
462	-0.364012	19.082381	260.131735	0.011994	10.2
463	-0.355880	18.102807	266.648359	0.011179	7.9
464	-0.334994	17.123135	273.500578	0.011440	10.7
465	-0.310313	18.122168	266.516402	0.011063	8.2
466	-0.364647	17.142497	273.361738	0.012703	9.3
467	-0.351398	18.142384	266.378751	0.010646	8.6
468	-0.368404	18.052491	266.991915	0.011523	10.1
469	-0.366317	18.792628	262.025908	0.012543	8.3
470	-0.370835	17.813049	268.639016	0.010793	9.2
471	-0.365832	16.834242	275.588962	0.012600	8.7
472	-0.351440	15.854569	282.914700	0.011418	9.1
473	-0.354282	14.874897	290.640541	0.011007	9.2
474	-0.346785	13.948841	298.341777	0.011880	9.0
475	-0.353355	14.948835	290.042760	0.010813	9.1
